State,County,Pop 2000,Total,,Commercial,Industrial,Residential,Electricity Prod,Onroad,Cement,Aircraft,Unknown,Nonroad,Transport
TN,Hardeman County,28105,3.947228721,,1.3676589269,0.2406194806,0.2622587547,0.4766792479,1.3715120469,0,0.0190098553,0.0477848038,0.1617056051,1.600012311
TN,Hardin County,25578,2.6562050259,,0.0684834293,0.3090367714,0.3498933998,0,1.5334817629,0,0.0506699019,0.1273681344,0.2172716262,1.9287914255
TN,Hawkins County,53563,26.8139232319,,0.0463238776,1.2263616546,0.1599026885,24.0064133905,1.11540546,0,0.0385432988,0.096885714,0.124087148,1.3749216208
TN,Haywood County,19797,10.5723054578,,0.0609688397,0.7377507841,0.3388546342,4.1902678337,4.8808046291,0,0,0,0.363658737,5.2444633661
TN,Henderson County,25522,5.9599404673,,0.0671049208,0.6925462813,0.3673490217,0,4.4125387867,0,0.0656926582,0.165130762,0.1895780367,4.8329402436
TN,Henry County,31115,3.1256204971,,0.1225148463,0.663713338,0.2339112352,0,1.572698181,0,0.0570799241,0.1434809258,0.3322220467,2.1054810776
TN,Hickman County,22295,5.2265100646,,0.0332220263,1.5569604178,0.1961764813,0,3.2304881569,0,0.0309002044,0.0776733868,0.1010893911,3.4401511392
TN,Houston County,8088,1.505169633,,0.0554369676,0.0962648399,0.2173553676,0,0.9673246342,0,0,0,0.1687878236,1.1361124578
TN,Humphreys County,17929,139.1305576582,,0.0548050389,2.0062675619,0.3153907041,132.2528899215,3.9256735274,0,0.0790491143,0.1987044392,0.297777351,4.5012044319
TN,Jackson County,10984,2.0579287213,,0.0345831107,0.2207530764,0.2045414729,0,1.2691410489,0,0.0235976888,0.0593173178,0.2459950058,1.5980510612
TN,Jefferson County,44294,4.0302696948,,0.061553129,0.2637503487,0.1526658213,0,3.3395715552,0,0,0,0.2127288406,3.5523003958
TN,Johnson County,17499,1.8335218297,,0.0408912529,0.169710544,0.273460029,0,1.2023869442,0,0.0161106634,0.0404971323,0.0904652639,1.3494600038
TN,Knox County,382032,3.0301563668,,0.1666025531,0.1607198604,0.2119742901,0,1.9999791454,0.2433168451,0.0235962952,0.05931365,0.1646537274,2.2475428181
TN,Lake County,7954,1.8309948286,,0.0404338614,0.0325957413,0.2420219743,0,0.7260211182,0,0,0,0.7899221334,1.5159432516
TN,Lauderdale County,27101,2.8829237963,,0.054261956,0.7911114887,0.3062005886,0,1.3213639184,0,0,0,0.4099858447,1.7313497631
TN,Lawrence County,39926,2.4939746489,,0.0646931261,0.4999281454,0.299554552,0,1.365448503,0,0.0366920344,0.0922322005,0.1354260874,1.6297988254
TN,Lewis County,11367,1.6586564325,,0.0658694009,0.1851891999,0.2903674471,0,1.0038717773,0,0,0,0.1133586072,1.1172303845
TN,Lincoln County,31340,2.8496751456,,0.0615836452,0.4620637914,0.3494365208,0,1.5432368254,0,0.068503842,0.1721970237,0.1926534972,1.9765911883
TN,Loudon County,39086,5.1809101464,,0.0719007516,1.2423533053,0.224190603,0,3.4320540975,0,0,0,0.210411389,3.6424654865
TN,McMinn County,49015,6.7558877065,,2.4911401418,0.6517266711,0.2395544444,0,2.9837635416,0,0.0676892868,0.1701495765,0.1518640442,3.3734664492
TN,McNairy County,24653,3.0464336552,,0.0578769018,0.4080088268,0.3149171253,0,1.9549643949,0,0.0448474133,0.1127322272,0.1530867658,2.2656308013
TN,Macon County,20386,3.1510002472,,0.0527972226,1.380535583,0.2094757963,0,1.0527747547,0,0.0784580399,0.1972187707,0.1797400799,1.5081916452
TN,Madison County,91837,4.0549328603,,0.1979517509,0.9055763746,0.3128661613,0,2.2984997687,0,0.0472694893,0.1188205747,0.1739487409,2.6385385736
TN,Marion County,27776,5.3975659164,,0.0674004001,0.2688100275,0.2292265011,0,4.6401529353,0,0.0141736478,0.0356281318,0.1421742727,4.8321289877
TN,Marshall County,26767,4.0671052782,,0.0717674819,1.0578220908,0.2495318398,0.0265661877,2.1903907821,0,0.0767237097,0.1928593753,0.2014438108,2.661417678
TN,Maury County,69498,3.8239685355,,0.1189006655,0.9674389283,0.2572156602,0,2.0950619152,0,0.0511665602,0.1286166114,0.2055681946,2.4804132814
TN,Meigs County,11086,2.1016833483,,0.0240569841,0.248821327,0.1734030463,0,1.363003198,0,0,0,0.2923987928,1.6554019908
TN,Monroe County,38961,3.0702300407,,0.0647395144,0.5134892859,0.1711683443,0,1.9636650178,0,0.0510848476,0.1284112022,0.1776718286,2.3208328961
TN,Montgomery County,134768,2.2057215674,,0.1425099808,0.2666003612,0.1367991859,0,1.4124855512,0,0.0358442281,0.0901010606,0.1213811996,1.6598120395
TN,Moore County,5740,4.0225650323,,0.0251738035,1.9237722955,0.245433648,0,1.6595066567,0,0,0,0.1686786286,1.8281852853
TN,Morgan County,19757,1.6619523851,,0.02551997,0.1197262057,0.2975657786,0,1.1042325456,0,0,0,0.1149078851,1.2191404307
TN,Obion County,32450,4.3393062388,,0.0960342929,1.4446926626,0.3104188867,0,1.7683203866,0,0.1047047736,0.2631946338,0.3519406026,2.4881603965
TN,Overton County,20118,2.3606901143,,0.0493756446,0.2434673539,0.2170988753,0,1.5195419711,0,0.0566919228,0.1425057621,0.1320085845,1.8507482405
TN,Perry County,7631,3.5861753169,,0.0435701187,1.0984005029,0.2428268158,0,1.752672483,0,0.0398118529,0.1000748155,0.3088187282,2.2013778796
TN,Pickett County,4945,2.5459811028,,0.0465697132,0.3906258394,0.3049311307,0,1.3986901925,0,0,0,0.405164227,1.8038544195
TN,Polk County,16050,2.4474947132,,0.0487730465,0.1403737483,0.2460341164,0,1.7404289918,0,0.0407222289,0.1023627934,0.1287997878,2.0123138019
TN,Putnam County,62315,4.9480995917,,0.1282110172,0.5746435807,0.19797765,1.1669993048,2.7368613601,0,0,0,0.143406679,2.8802680391
TN,Rhea County,28400,2.788759792,,0.0618897997,0.637409403,0.3018753533,0,1.4191987382,0,0.0428452125,0.1076993572,0.2178419281,1.787585236
TN,Roane County,51910,55.3689853761,,0.0610973379,0.3811421604,0.240860719,52.2344840216,2.3044090422,0,0,0,0.1469920951,2.4514011372
TN,Robertson County,54433,4.1172883564,,0.0640919863,0.3835910728,0.2286534971,0,2.6892104358,0,0.1617168604,0.4065052593,0.1835192447,3.4409518002
TN,Rutherford County,182023,3.4582991326,,0.1128179997,0.6301956648,0.1893349907,0,1.985721611,0,0.0834319961,0.2097217283,0.2470751421,2.5259504774
TN,Scott County,21127,2.4837942485,,0.0636136974,0.5584283474,0.3329647295,0,1.2640280003,0,0.0456059842,0.1146390626,0.1045144271,1.5287874742
TN,Sequatchie County,11370,2.5355365718,,0.0559480198,0.2924970693,0.23533233,0,1.786718363,0,0,0,0.1650407897,1.9517591527
TN,Sevier County,71170,3.0464166089,,0.1717661227,0.1568455262,0.1423675723,0,2.1235800894,0,0.081069851,0.2037840871,0.1670033601,2.5754373877
TN,Shelby County,897472,4.0412771215,,0.1718751576,0.2322923134,0.2955433725,1.48773468,1.3856537274,0,0.0981909046,0.2468209795,0.1231659867,1.8538315982
TN,Smith County,17712,5.0649278382,,0.0610828367,0.4541120899,0.2617813104,0,4.0873346163,0,0,0,0.200616985,4.2879516012
TN,Stewart County,12370,383.8524970954,,0.0304955427,0.1267827619,0.2044505931,381.5022370822,1.6037968189,0,0,0,0.3847342967,1.9885311156
TN,Sullivan County,153048,2.7986910039,,0.1494184285,0.5130495401,0.1141552832,0.0146356438,1.6101416938,0,0.0774960727,0.1948006714,0.1249936704,2.0074321084
TN,Sumner County,130449,16.8230202011,,0.0742289684,0.3260396675,0.2240553103,14.5676288605,1.3311540096,0,0.0400627936,0.1007052229,0.1591453684,1.6310673945
TN,Tipton County,51271,2.0882434544,,0.0491036648,0.239241019,0.2992581497,0,1.1105031678,0,0.054390791,0.1367212875,0.1990253746,1.5006406209
TN,Trousdale County,7259,2.5696179288,,0.0565723498,0.5930094966,0.2557785621,0,1.5273108314,0,0,0,0.136946689,1.6642575203
TN,Unicoi County,17667,2.4488307581,,0.0955296192,0.2925428616,0.3080294217,0,1.6537891253,0,0,0,0.0989397302,1.7527288556
TN,Union County,17808,1.6382305222,,0.0229432623,0.2032002375,0.0927991775,0,1.0802824288,0,0,0,0.239005416,1.3192878448
TN,Van Buren County,5508,2.6832086795,,0.0227583471,0.294193135,0.2384237579,0,1.884813548,0,0,0,0.2430198914,2.1278334394
TN,Warren County,38276,2.8255180273,,0.0722687845,0.7712885283,0.2183815482,0,1.2537912867,0,0.0966406008,0.242924012,0.1702232668,1.7635791663
TN,Washington County,107198,2.0561110118,,0.173892357,0.2975987228,0.1475040352,0,1.3219341401,0,0,0,0.1151817566,1.4371158967
TN,Wayne County,16842,2.1072651062,,0.0625409832,0.2802940023,0.2620407164,0,1.3615563707,0,0.0036716456,0.0092293907,0.1279319973,1.5023894043
TN,Weakley County,34895,2.9839044043,,0.3155501686,0.3176855975,0.2204986252,0.6818411451,1.2200623499,0,0,0,0.2282665179,1.4483288678
TN,White County,23102,2.7368403314,,0.064154154,0.5338465943,0.3091334523,0,1.4638399296,0,0.0567109717,0.142553494,0.1666017354,1.8297061307
TN,Williamson County,126638,2.8770972461,,0.2278445971,0.157237725,0.2812059169,0,1.9725496294,0,0,0,0.2382593778,2.2108090072
TN,Wilson County,88809,3.2860922627,,0.0889035827,0.392320128,0.2056108078,0,2.2518819797,0,0.0401516834,0.100928654,0.2062954271,2.5992577442
TX,Anderson County,55109,2.1647923769,,0.0733196893,0.5442102031,0.0821423075,0.0182123216,1.290216091,0,0.0193858802,0.0487300019,0.0885758823,1.4469078554
TX,Andrews County,13004,14.0287944315,,0.4643841183,10.7849465494,0.1737625144,0.0005284187,2.244067078,0,0.0495343221,0.1245135235,0.1870579072,2.6051728307
TX,Angelina County,80130,3.5869879566,,0.1354546756,1.1336591357,0.121264721,0,1.8781895606,0,0.0503564947,0.126580346,0.141483023,2.1966094243
TX,Aransas County,22497,4.423241346,,0.076302633,0.3169870713,0.0849972651,0,1.2824622147,0,0.601814834,1.5127726914,0.5479046366,3.9449543766
TX,Archer County,8854,3.195641684,,0.0339511667,0.0258307322,0.099335008,0,2.7151777158,0,0,0,0.3213470613,3.0365247771
TX,Armstrong County,2148,12.3870586322,,0.0674694715,0.0537863562,0.3275112852,0,11.3782814591,0,0,0,0.5600100602,11.9382915193
TX,Atascosa County,38628,27.6769271608,,0.0564793545,0.4018531562,0.1865171418,24.9461053314,1.894819942,0,0.0222258718,0.0558688892,0.1130574738,2.0859721769
TX,Austin County,23590,4.5089073845,,0.0795543256,0.2543090008,0.0771536189,0,3.8862010225,0,0,0,0.2116894167,4.0978904392
TX,Bailey County,6594,4.0744367267,,0.0846860986,0.21627232,0.2791417762,0,2.6629426712,0,0.0390745723,0.0982210409,0.6940982475,3.4943365318
TX,Bandera County,17645,4.6059686899,,0.0381507659,3.0332602872,0.228317811,0,1.1443702806,0,0,0,0.1618695452,1.3062398258
TX,Bastrop County,57733,14.2615779436,,0.0509346793,0.0788573891,0.0483769649,12.3050566625,1.6332405097,0,0.0097626363,0.0245401899,0.1108089117,1.7783522477
TX,Baylor County,4093,4.8736651711,,0.1493157065,0.0493430782,0.3201975334,0,2.8059299928,0,0.2360655966,0.593394332,0.7194189316,4.3548088529
TX,Bee County,32359,2.6285260737,,0.0616564935,0.5141263174,0.0531123598,0.3842073979,1.4274445471,0,0.0212332668,0.0533737672,0.113371924,1.6154235051
TX,Bell County,237974,2.3453730962,,0.1399313957,0.3113374435,0.0791210964,0,1.5063195288,0,0.0484587296,0.121809962,0.1383949403,1.8149831605
TX,Bexar County,1392931,4.3957754452,,0.1868158653,0.2005649266,0.0454654425,2.2725530305,1.2415001591,0.1709958497,0.0445992246,0.112108394,0.1211725529,1.5193803306
TX,Blanco County,8418,3.5557289524,,0.0046313768,0.0486818218,0.0138648034,0,3.3696416487,0,0,0,0.1189093018,3.4885509505
TX,Borden County,729,16.4929917927,,0.0075502484,9.1365968058,0.0156850335,0,5.5480664786,0,0,0,1.7850932263,7.3331597049
TX,Bosque County,17204,13.2178322613,,0.0555325589,0.1165152173,0.0871608931,11.0641494672,1.5658574617,0,0.0411856985,0.1035278689,0.1839030957,1.8944741249
TX,Bowie County,89306,3.5910580114,,0.1445202707,0.9178388084,0.2102669164,0,2.1804022764,0,0,0,0.1380297395,2.3184320159
TX,Brazoria County,241767,11.4536060711,,0.1327742718,6.860443988,0.1235939737,2.7937435289,1.0991209985,0,0.0703018976,0.1767168182,0.1969105944,1.5430503087
TX,Brazos County,152415,3.0556646495,,0.1293404947,0.1251106482,0.1197040626,0.5783302687,1.662569676,0,0.0890645202,0.2238801169,0.1276648623,2.1031791754
TX,Brewster County,8866,2.2622323003,,0.1153417073,0.0278381873,0.0539822676,0,1.5073347045,0,0.0813362592,0.2044538639,0.2719453105,2.0650701381
TX,Briscoe County,1790,4.3587301731,,0.0521224673,0.0499613676,0.3233173235,0,2.8858752378,0,0,0,1.0474537769,3.9333290147
TX,Brooks County,7976,6.0984026217,,0.08842703,2.011784402,0.0797112625,0,3.5772208863,0,0.0686462733,0.1725550259,0.1000577418,3.9184799273
TX,Brown County,37674,2.7769857736,,0.3851554431,0.5097874098,0.1386015664,0.0156496186,1.3866669849,0,0.0592192707,0.1488584832,0.133046997,1.7277917357
TX,Burleson County,16470,3.4037013657,,0.0488612405,0.2757573521,0.0582768559,0,2.7908607073,0,0,0,0.22994521,3.0208059173
TX,Burnet County,34147,2.7205393925,,0.0781355027,0.1001404115,0.0510147534,0,1.9775806949,0,0.0785518318,0.1974546244,0.2376615737,2.4912487248
TX,Caldwell County,32194,3.4237286454,,0.0527693071,0.2445338542,0.0740283617,6.97511940136715E-005,1.4568725111,0,0.4232910416,1.0640201997,0.1081436188,3.0523273712
TX,Calhoun County,20647,31.0904668245,,0.0840088862,23.4726855586,0.090592054,4.489961188,1.6680106666,0,0.0427004038,0.1073354496,1.1351726178,2.9532191377
TX,Callahan County,12905,5.9002406404,,0.0359454844,0.459006657,0.1067257905,0,5.1319424503,0,0,0,0.1666202582,5.2985627085
TX,Cameron County,335227,1.7575507639,,0.1020083232,0.1259434344,0.0086928622,0.2355943413,0.9730153615,0,0.0446128735,0.1121426701,0.1555408977,1.2853118028
TX,Camp County,11549,2.789655173,,0.0734469646,0.7155949711,0.2065483698,0,1.662866312,0,0,0,0.1311985556,1.7940648675
TX,Carson County,6516,12.6954480686,,0.0566475949,3.6339586349,0.4829726912,6.59104185770072E-005,7.9314482072,0,0,0,0.59035503,8.5218032372
TX,Cass County,30438,3.4186099797,,0.075734765,0.6466686037,0.1429330216,0.1221840487,2.1721920312,0,0.0293952255,0.0738902885,0.1556119955,2.4310895406
TX,Castro County,8285,6.3925898223,,0.0623530072,2.162805915,0.3272829077,0,2.4057202098,0,0.1451300832,0.3648112034,0.924486496,3.8401479924
TX,Chambers County,26031,60.1339510697,,0.0711551012,18.5124925871,0.0578605581,36.9508704727,3.9481319124,0,0.047428449,0.1192201844,0.426791805,4.5415723507
TX,Cherokee County,46659,6.2558440241,,0.0988185266,0.2618136206,0.12428202,3.9830304201,1.5582016793,0,0.0299508951,0.0752871175,0.1244597448,1.7878994368
TX,Childress County,7688,4.0731669878,,0.0788998409,0.0142439751,0.2543435834,0,3.3941096241,0,0,0,0.3315699643,3.7256795884
TX,Clay County,11006,5.4852528363,,0.032939646,0.2494098732,0.1465012159,0,4.7758710244,0,0,0,0.2805310769,5.0564021012
TX,Cochran County,3730,5.4295272078,,0.056763693,0.8646160174,0.3965983527,0,2.1905657345,0,0.1583017777,0.3979201971,1.3647614355,4.1115491447
TX,Coke County,3864,17.153432043,,0.0731478548,9.5972306048,0.1229442986,3.830551174,2.9383998959,0,0,0,0.591158215,3.5295581108
TX,Coleman County,9235,3.3024258211,,0.0748703269,0.0346083282,0.2244742473,0,2.2534997157,0,0.1011379827,0.2542288253,0.3596063951,2.9684729188
TX,Collin County,491675,2.4240739247,,0.1569898338,0.2127395522,0.0881561578,0.3325145992,1.2110100508,0,0.0371967184,0.0935008273,0.2919661854,1.6336737818
TX,Collingsworth County,3206,4.4938690035,,0.0805953561,0.0231327592,0.3322294413,0,2.7399545741,0,0.105163563,0.2643488901,0.9484444198,4.057911447
TX,Colorado County,20390,9.4756858473,,0.0924349158,3.3911023241,0.0929722427,0,5.5934772292,0,0.0221138316,0.0555872444,0.2279980595,5.8991763648
TX,Comal County,78021,5.9379632558,,0.1576018332,0.2237100679,0.2098665612,0,2.1279168854,3.0099904735,0,0,0.2088774346,2.33679432
TX,Comanche County,14026,2.7667402292,,0.0739836583,0.0730789662,0.117387199,0,2.0348639799,0,0.0413325176,0.1038969546,0.3221969536,2.5022904057
TX,Concho County,3966,4.628595676,,0.078270346,0.0186998553,0.0784729578,0,3.7244039367,0,0,0,0.7287485803,4.453152517
TX,Cooke County,36363,3.6274922172,,0.0890628081,0.5084068679,0.1255957918,0,2.4820208949,0,0.0511769755,0.1286427303,0.2425861487,2.9044267495
TX,Coryell County,74978,0.9527750282,,0.0476844691,0.0328669478,0.0678837816,0,0.7224328074,0,0.0060137777,0.0151167531,0.0607764914,0.8043398297
TX,Cottle County,1904,4.7006287009,,0.1709350358,0.0370187491,0.2927479075,0,3.5968907297,0,0,0,0.6030362787,4.1999270084
TX,Crane County,3996,25.4114042714,,0.0744412706,21.7988868069,0.2177286852,0,2.8383860308,0,0,0,0.4819614779,3.3203475087
TX,Crockett County,4099,38.6854260282,,0.0839020285,20.7625578347,0.2550639291,7.6485070642,9.0517469806,0,0.2088287454,0.5249297886,0.1498896571,9.9353951717
TX,Crosby County,7072,3.5593898623,,0.0484422779,0.0524337222,0.3079931999,0,2.1109362175,0,0,0,1.0395844448,3.1505206624
TX,Culberson County,2975,15.5759068497,,0.1171555229,5.7916583041,0.2579147433,0,9.0596303732,0,0.0530730716,0.1334089146,0.16306592,9.4091782794
TX,Dallam County,6222,6.632002118,,0.1054304828,0.0415094314,0.92347988,0,4.2158941528,0,0,0,1.3456881711,5.5615823239
TX,Dallas County,2218899,2.8694038732,,0.3036444869,0.3956951899,0.2198938075,0.3310494875,1.3431249093,0,0.0382468928,0.0961406288,0.1416084705,1.6191209014
TX,Dawson County,14985,3.702437446,,0.0723860433,0.3053767418,0.2733149815,0,2.1235589431,0,0.0902704759,0.2269113992,0.6106188612,3.0513596794
TX,Deaf Smith County,18561,2.8097945569,,0.0729851719,0.2259033843,0.3242475737,0,1.7992645946,0,0.0777153565,0.1953517921,0.1143266838,2.186658427
TX,Delta County,5327,2.7241989161,,0.0471547278,0.0528564445,0.1151404204,0,2.1631221892,0,0,0,0.3459251341,2.5090473233
TX,Denton County,432976,2.1332699296,,0.1003454255,0.115590535,0.17620101,0.0214351654,1.2977418715,0,0.0698348419,0.1755427742,0.176578306,1.7196977936
TX,DeWitt County,20013,3.33587878,,0.0686131973,1.1249596925,0.0984989531,0,1.877958021,0,0.0048279443,0.0121358603,0.1488851115,2.0438069371
TX,Dickens County,2762,3.9610017578,,0.0859026094,0.0127967515,0.2968795327,0,2.9033593285,0,0,0,0.6620635358,3.5654228642
TX,Dimmit County,10248,2.8480636868,,0.0612809893,0.5332360222,0.0511131781,0,1.9554927922,0,0.0377133679,0.0947994063,0.1144279307,2.2024334971
TX,Donley County,3828,10.9856686208,,0.0576375422,0.036570365,0.3195428999,0,9.8919371078,0,0.0673087068,0.1691926707,0.4434793285,10.5719178139
TX,Duval County,13120,2.8161457952,,0.0383591372,0.4192425178,0.0621677125,0,2.140623254,0,0,0,0.1557531736,2.2963764277
TX,Eastland County,18297,6.1196016573,,0.0757901439,0.4877378078,0.1783397053,0,5.0319038035,0,0.035087565,0.0881991465,0.2225434852,5.3777340002
TX,Ector County,121123,8.9901575882,,0.1304271561,2.4100099775,0.2119677844,4.0319197508,1.3378640212,0.6255922268,0.0382814623,0.0962275192,0.1078676899,1.5802406927
TX,Edwards County,2162,6.0974670345,,3.3604830281,0.0163481164,0.0105753244,0,2.6379842067,0,0,0,0.0720763589,2.7100605656
TX,Ellis County,111360,16.9401359237,,0.0694157656,0.6867045198,0.0085153695,6.5762978571,1.8150145976,7.4347888966,0.0402106723,0.1010769568,0.2081112885,2.1644135153
TX,El Paso County,679622,2.3786389702,,0.1125561267,0.5871192629,0.2092642109,0.3950440265,0.8798101173,0,0.0319229253,0.0802441645,0.0826781362,1.0746553432
TX,Erath County,33001,2.7295402882,,0.1099586755,0.3046541087,0.10144691,0,1.9641527028,0,0.0234227202,0.0588773993,0.1670277716,2.2134805939
TX,Falls County,18576,2.5786662817,,0.060179859,0.0645877094,0.1402028138,0,2.037700732,0,0,0,0.2759951675,2.3136958995
TX,Fannin County,31242,10.3701256818,,0.065070928,0.1451628761,0.1245602593,8.2508635503,1.4950765769,0,0.0195870017,0.0492355958,0.2205688937,1.7844680681
TX,Fayette County,21804,148.7918278255,,0.4436879416,1.5201316411,0.0715439701,141.6831671665,4.6831376888,0,0.0384052294,0.0965386273,0.2552155609,5.0732971063
TX,Fisher County,4344,6.3899909971,,0.0704248507,2.8554576891,0.2317233822,0,2.4546722923,0,0,0,0.7777127827,3.232385075
TX,Floyd County,7771,3.9299854606,,0.065302739,0.0498569501,0.2862762166,0,2.0544878785,0,0.1464403946,0.3681052177,0.9595160641,3.5285495549
TX,Foard County,1622,5.3302790597,,0.0576895964,0.40106087,0.4319358008,0,3.3314744215,0,0,0,1.108118371,4.4395927925
TX,Fort Bend County,354452,16.3203740439,,0.092739256,0.2946893908,0.114865926,14.4674025879,1.0406722069,0,0.0518872888,0.1304282757,0.1276891118,1.3506768831
